,Prompt,Activation Location,Activation Name,Magnitude
8684,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,277.67673
8685,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,320.14252
8686,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,514.77606
8687,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,396.6369
8688,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,347.3287
8689,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,545.6787
8690,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,562.87726
8691,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,466.56268
8692,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,462.12247
8693,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,399.62567
8694,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,326.84827
8695,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,511.18283
8696,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,387.15408
8697,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,464.44052
8698,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,337.6748
8699,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,462.4862
8700,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,332.94345
8701,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,329.79187
8702,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,531.6282
8703,"Quantum computing promises to solve problems that are currently intractable for classical computers, opening up new frontiers in fields like cryptography and materials science.",45,blocks.45.hook_resid_pre,650.20276
8704,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,405.8283
8705,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,472.82892
8706,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,453.6991
8707,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,349.72006
8708,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,508.50708
8709,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,506.10754
8710,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,496.409
8711,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,440.122
8712,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,482.09366
8713,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,414.08395
8714,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,456.65158
8715,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,365.03543
8716,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,467.168
8717,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,455.28513
8718,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,401.17816
8719,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,528.8552
8720,Virtual reality and augmented reality are transforming the way we experience and interact with digital content.,45,blocks.45.hook_resid_pre,666.49677
8721,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,458.65912
8722,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,399.39893
8723,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,491.15103
8724,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,561.59155
8725,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,412.23706
8726,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,449.61407
8727,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,488.0922
8728,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,527.12756
8729,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,486.66495
8730,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,420.01575
8731,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,424.74628
8732,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,437.99628
8733,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,398.88525
8734,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,390.713
8735,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,403.648
8736,"3D printing is revolutionizing manufacturing, enabling the creation of complex and customized products on demand.",45,blocks.45.hook_resid_pre,521.96826
